ncm,tsb_associated,tsb_grupo_exposicao,tsb_exposicao_scn67_max,cnae_class_list,prodlist_code_list,tsb_cnae5_list,tsb_scn67_list
53012990,False,Sem exposicao TSB direta,0.0,1312;1314,1312.2060;1314.2040,,
53013000,False,Sem exposicao TSB direta,0.0,1312;1314,1312.2010;1312.2060;1314.2040,,
53029000,False,Sem exposicao TSB direta,0.0,1312;1314,1312.2010;1312.2080;1314.2040,,
53031010,False,Sem exposicao TSB direta,0.0,1314,1314.2040,,
53031090,False,Sem exposicao TSB direta,0.0,1314,1314.2040,,
53039010,False,Sem exposicao TSB direta,0.0,1312;1314,1312.2030;1314.2040,,
53050090,False,Sem exposicao TSB direta,0.0,1312;1314,1312.2010;1312.2070;1312.2080;1314.2040,,
53061000,False,Sem exposicao TSB direta,0.0,1312;1314,1312.2120;1314.2040,,
53062000,False,Sem exposicao TSB direta,0.0,1312;1314,1312.2120;1314.2040,,
53071010,False,Sem exposicao TSB direta,0.0,1312;1314,1312.2100;1314.2040,,
53071090,False,Sem exposicao TSB direta,0.0,1312;1314,1312.2100;1314.2040,,
53072010,False,Sem exposicao TSB direta,0.0,1312;1314,1312.2100;1314.2040,,
53072090,False,Sem exposicao TSB direta,0.0,1312;1314,1312.2100;1314.2040,,
53081000,False,Sem exposicao TSB direta,0.0,1312;1314,1312.2090;1314.2040,,
53082000,False,Sem exposicao TSB direta,0.0,1312;1314,1312.2090;1314.2040,,
53089000,False,Sem exposicao TSB direta,0.0,1312;1314,1312.2090;1314.2040,,
53091100,False,Sem exposicao TSB direta,0.0,1314;1322,1314.2040;1322.2090,,
53091900,False,Sem exposicao TSB direta,0.0,1314;1322,1314.2040;1322.2090,,
